time,sin,cos,normal,damp
-1.190954773869347,-0.9319681291524352,0.36254021327862357,0.19629725334916934,0.3288052425990546
-1.1608040201005025,-0.8470240337722987,0.5315545938209016,0.20338154749862636,0.474879334199966
-1.1306532663316584,-0.7317722663670769,0.6815492279916336,0.21053003803472722,0.5997710121162134
-1.100502512562814,-0.5903366919365283,0.8071571037619854,0.21773176201648364,0.6996795197851654
-1.07035175879397,-0.42777806771020993,0.9038838004888233,0.2249752288178648,0.7718031355068026
-1.0402010050251258,-0.24991296237030922,0.968268305398507,0.2322484445470358,0.8144088770291475
-1.0100502512562815,-0.06310563131267323,0.9980068533314934,0.2395389396130624,0.8268622278173544
-0.9798994974874371,0.12595970506771836,0.9920353585932578,0.24683379939204644,0.809617018006016
-0.949748743718593,0.3105180318741691,0.9505674893877828,0.25411969792306205,0.7641670023918294
-0.9195979899497488,0.48396560114283854,0.8750870224785938,0.2613829345424794,0.6929619906151596
-0.8894472361809047,0.6400962229271067,0.7682947516379712,0.2686094733434752,0.5992925572078579
-0.8592964824120606,0.7733233312153384,0.6340118495722395,0.2757849853259109,0.48714835402734424
-0.829145728643216,0.8788798788614608,0.4770431411648888,0.2828948930804974,0.3610558347439707
-0.7989949748743719,0.9529889090158394,0.30300518030687235,0.28992441783044476,0.2259017587487789
-0.7688442211055277,0.9929986997786696,0.11812528195890803,0.29685862863380647,0.08674915713507654
-0.7386934673366836,0.9974776464163388,-0.07098129964801446,0.30368249353065147,-0.05134748770334471
-0.7085427135678395,0.9662654861260224,-0.25754807380689476,0.31038093240121645,-0.18352126994759532
-0.6783919597989949,0.9004790324567515,-0.43489942757579314,0.3169388712844885,-0.3052599176515492
-0.6482412060301508,0.8024722142015781,-0.5966894882888557,0.32334129789139926,-0.4125553094985483
-0.6180904522613067,0.6757518486236094,-0.7371291875117785,0.3295733180331556,-0.5020306686459697
-0.5879396984924625,0.5248521627644694,-0.851193401784494,0.335620212673314,-0.5710415851171986
-0.5577889447236184,0.35517255263343006,-0.9348007583735977,0.3414674953021892,-0.6177480608028969
-0.5276381909547738,0.1727843854740992,-0.9849596723401105,0.34710096932416734,-0.6411558822958571
-0.4974874371859297,-0.01578624201363682,-0.9998753895176573,0.3525067851425972,-0.641126765057285
-0.46733668341708556,-0.20379201629015148,-0.9790142052577147,0.3576714966232335,-0.618357836617359
-0.43718592964824143,-0.38450583503200975,-0.9231225611078612,0.3625821166157834,-0.5743320971918401
-0.4070351758793973,-0.5514615120031057,-0.8342003361179187,0.3672261712140061,-0.5112424768623017
-0.37688442211055273,-0.6986851459933069,-0.715429288447371,0.3715917524380663,-0.43189296720305276
-0.3467336683417086,-0.8209088751292624,-0.5710592077306951,0.3756675690284562,-0.33958101510823935
-0.31658291457286447,-0.9137593681374363,-0.40625585182378987,0.3794429950487648,-0.23796590682025595
-0.28643216080402034,-0.9739143080855375,-0.22691610896159156,0.38290811600484737,-0.13092822666104353
-0.2562814070351762,-0.9992212694012755,-0.0394569990762547,0.38605377220048726,-0.022425640533298236
-0.22613065326633164,-0.9887747345870026,0.14941393590426116,0.3888715990643574,0.08364977131241025
-0.1959798994974875,-0.9429484948674373,0.3329386370297606,0.39135406419989144,0.18360761787232258
-0.16582914572864338,-0.8633822754312239,0.5045503408691766,0.39349450092844124,0.2740841047156784
-0.13567839195979925,-0.752923063833378,0.6581085472380366,0.39528713811669225,0.3521516471347344
-0.10552763819095468,-0.6155232409081787,0.7881187346471927,0.39672712610157845,0.41540975540421354
-0.07537688442211055,-0.45609915920701594,0.8899289617551803,0.39781055854971115,0.46205452469529146
-0.045226130653266416,-0.2803552292170149,0.9598963201568569,0.3985344901134251,0.49092490030456454
-0.015075376884422287,-0.09457980779484605,0.9955172826011058,0.3988969497717527,0.5015247669674834
0.015075376884421843,0.09457980779484328,0.9955172826011061,0.3988969497717527,0.4940207967943416
0.045226130653266416,0.2803552292170149,0.9598963201568569,0.3985344901134251,0.469216852149406
0.07537688442211055,0.45609915920701594,0.8899289617551803,0.39781055854971115,0.42850654773531954
0.10552763819095468,0.6155232409081787,0.7881187346471927,0.39672712610157845,0.3738063031870194
0.1356783919597988,0.7529230638333761,0.6581085472380387,0.39528713811669225,0.3074718402368088
0.16582914572864293,0.8633822754312224,0.5045503408691792,0.3934945009284413,0.2322015779930793
0.1959798994974875,0.9429484948674373,0.3329386370297606,0.39135406419989144,0.15093074202443563
0.22613065326633164,0.9887747345870026,0.14941393590426116,0.3888715990643574,0.06672021899207094
0.25628140703517577,0.9992212694012756,-0.03945699907625203,0.3860537722004873,-0.017355744797922235
0.2864321608040199,0.9739143080855381,-0.22691610896158873,0.3829081160048474,-0.09831898326930616
0.316582914572864,0.9137593681374375,-0.4062558518237872,0.3794429950487648,-0.17339019205147682
0.3467336683417086,0.8209088751292624,-0.5710592077306951,0.3756675690284562,-0.24008160367126535
0.37688442211055273,0.6986851459933069,-0.715429288447371,0.3715917524380663,-0.29627656944901837
0.40703517587939686,0.5514615120031083,-0.834200336117917,0.3672261712140062,-0.3402936142210845
0.437185929648241,0.3845058350320122,-0.9231225611078602,0.3625821166157835,-0.3709331530454656
0.4673366834170851,0.2037920162901541,-0.9790142052577141,0.35767149662323355,-0.3875057278078521
0.4974874371859297,0.01578624201363682,-0.9998753895176573,0.3525067851425972,-0.3898413110524869
0.5276381909547738,-0.1727843854740992,-0.9849596723401105,0.34710096932416734,-0.37827990934998185
0.557788944723618,-0.35517255263342756,-0.9348007583735987,0.34146749530218923,-0.3536443549171545
0.5879396984924621,-0.5248521627644671,-0.8511934017844953,0.3356202126733141,-0.3171967795886355
0.6180904522613062,-0.675751848623607,-0.7371291875117805,0.3295733180331557,-0.2705807996487917
0.6482412060301508,-0.8024722142015781,-0.5966894882888557,0.32334129789139926,-0.2157518866180471
0.6783919597989949,-0.9004790324567515,-0.43489942757579314,0.3169388712844885,-0.1548987446180626
0.708542713567839,-0.9662654861260217,-0.2575480738068973,0.31038093240121656,-0.09035875016092586
0.7386934673366832,-0.9974776464163386,-0.07098129964801801,0.3036824935306516,-0.02453063005161049
0.7688442211055273,-0.99299869977867,0.11812528195890538,0.2968586286338066,0.040212443263697016
0.7989949748743719,-0.9529889090158394,0.30300518030687235,0.28992441783044476,0.10160626880610388
0.829145728643216,-0.8788798788614608,0.4770431411648888,0.2828948930804974,0.15757269141893032
0.8592964824120601,-0.77332333121534,0.6340118495722376,0.27578498532591095,0.20628778793710542
0.8894472361809043,-0.6400962229271087,0.7682947516379695,0.26860947334347524,0.2462390106030133
0.9195979899497484,-0.4839656011428409,0.8750870224785925,0.2613829345424795,0.27626958883800046
0.949748743718593,-0.3105180318741691,0.9505674893877828,0.25411969792306205,0.29560899288140136
0.9798994974874371,-0.12595970506771836,0.9920353585932578,0.24683379939204644,0.3038887927291385
1.0100502512562812,0.06310563131267234,0.9980068533314934,0.23953893961306244,0.30114378362819577
1.0402010050251258,0.24991296237030922,0.968268305398507,0.2322484445470358,0.2877987758002243
1.0703517587939695,0.42777806771020754,0.9038838004888246,0.22497522881786491,0.26464194274412844
1.100502512562814,0.5903366919365283,0.8071571037619854,0.21773176201648364,0.2327860726699126
1.1306532663316577,0.7317722663670745,0.6815492279916362,0.21053003803472736,0.19361945675610154
1.1608040201005023,0.8470240337722983,0.5315545938209024,0.20338154749862647,0.14874846401145225
1.190954773869347,0.9319681291524352,0.36254021327862357,0.19629725334916934,0.09993408651666659
1.2211055276381906,0.9835651372363694,0.1805536507889052,0.18928756959732004,0.049024884861671815
1.2512562814070352,0.9999688468941563,-0.007893366909712402,0.18236234325934722,-0.002111180888728125
1.2814070351758788,0.9805923110824047,-0.19605794920397493,0.17553083945845077,-0.05165358365412273
1.3115577889447234,0.9261288486078416,-0.37720731140357505,0.1688017296593876,-0.09789239438209996
1.341708542713568,0.8385272362373768,-0.5448596829350714,0.16218308298446144,-0.13928564814595928
1.3718592964824117,0.7209219788147179,-0.6930162339093303,0.15568236054191958,-0.17450904876222703
1.4020100502512562,0.5775211524135885,-0.8163757214143992,0.1493064126816362,-0.20249647646391833
1.4321608040201,0.41345583365213845,-0.9105241751974602,0.14306147907801586,-0.22247013498425258
1.4623115577889445,0.23459650279236954,-0.9720928355242567,0.13695319152639854,-0.23395957645535295
1.492462311557789,0.04734298997155668,-0.9988786919844437,0.13098657932696625,-0.23680925964870533
1.5226130653266328,-0.14160451942494803,-0.9899233102005577,0.12516607711924946,-0.2311747140360697
1.5527638190954773,-0.3254852265102103,-0.9455471259136675,0.11949553502087606,-0.217507784146766
1.582914572864321,-0.4977196294756791,-0.8673379793567169,0.11397823091618578,-0.19653180192534167
1.6130653266331656,-0.6521449471151848,-0.7580943001712471,0.10861688473375453,-0.1692078668685668
1.6432160804020102,-0.7832356315188902,-0.6217249757884955,0.10341367454674384,-0.13669369408621365
1.6733668341708539,-0.886301079693207,-0.4631094861203509,0.09837025432625514,-0.10029671067735946
1.7035175879396984,-0.9576534697159291,-0.28792330913116776,0.09348777317552365,-0.06142323491650141
1.7336683417085421,-0.9947397160206565,-0.10243484451661776,0.08876689587176888,-0.021525657200105137
1.7638190954773867,-0.996232822271007,0.08671887816354847,0.08420782454276945,0.01795044441283616
1.7939698492462313,-0.962079363094463,0.27276968143060293,0.07981032130671012,0.05561737631926973
1.824120603015075,-0.8935013957148756,0.4490604144829171,0.07557373170645043,0.09019283145665358
1.8542713567839195,-0.7929527330827794,0.6092831551065158,0.07149700877304598,0.12054224249406943
1.8844221105527632,-0.6640311431104344,0.7477049157117062,0.06757873755800622,0.14571463679416685
1.9145728643216078,-0.5113496156423285,0.8593727774269109,0.06381715997931661,0.16497091437781722
1.9447236180904524,-0.34037130340411287,0.9402911122726756,0.060210199832607066,0.1778037709185626
1.974874371859296,-0.15721404296725391,0.9875645521655232,0.05675548782589829,0.1839488072499864
2.0050251256281406,0.03156854976480951,0.9995015891261738,0.053450386504031284,0.18338669310054326
2.0351758793969843,0.21922157684768726,0.9756750997357745,0.05029201493707249,0.1763365740046683
2.065326633165829,0.3990305577323391,0.9169376281927896,0.047277273055596536,0.16324121533036617
2.0954773869346734,0.5645616825119182,0.8253908811219761,0.044402865524697716,0.14474465577639625
2.125628140703517,0.7098920223913308,0.7043105256526743,0.041665325057763075,0.12166338544075689
2.1557788944723617,0.8298214601357253,0.5580289815934409,0.03906103508038362,0.09495226309542956
2.1859296482412054,0.9200587573381729,0.39178040155849686,0.03658625166419343,0.06566653782639327
2.21608040201005,0.9773751007667069,0.21151338586782084,0.03423712465982876,0.034921437829256434
2.2462311557788945,0.9997196336934779,0.023678133536623704,0.032009717967528016,0.003850831997563536
2.2763819095477382,0.9862928383380032,-0.16500435461879642,0.02990002889306329,-0.026433541889848998
2.306532663316583,0.9375751437008253,-0.3477827625319817,0.02790400654565833,-0.05488085304041002
2.3366834170854265,0.8553097351604139,-0.5181170301580741,0.02601756924323769,-0.0805366414845309
2.366834170854271,0.7424401809292842,-0.669912365717854,0.024236620898719245,-0.10257381035014311
2.3969849246231156,0.6030051071796143,-0.7977373256375195,0.022557066369067517,-0.12031818009219039
2.4271356783919593,0.4419936905055831,-0.8970181589874615,0.0209748257564192,-0.13326785978621208
2.457286432160804,0.2651671383986792,-0.9642024625116116,0.019485847657752246,-0.1411059320268117
2.4874371859296476,0.07885254540748196,-0.9968862904477928,0.018086121366263773,-0.14370620009042212
2.517587939698492,-0.1102834989112717,-0.9939001709768882,0.01677168803382769,-0.1411319995673037
2.5477386934673367,-0.29547344963467065,-0.9553509515151947,0.015538650809612652,-0.1336283226045017
2.5778894472361804,-0.47009095843600074,-0.8826179755685482,0.014383183975134736,-0.12160773273225818
2.608040201005025,-0.6278879733408567,-0.7783037279455314,0.013301541100702353,-0.10563075429734625
2.6381909547738687,-0.7632183025251651,-0.6461407143112139,0.012290062252377486,-0.08638159619570851
2.6683417085427132,-0.8712396427384589,-0.4908579070575949,0.011345180282233218,-0.0646402095550008
2.698492462311558,-0.9480868435005092,-0.3180115362392392,0.010463426237845309,-0.04125177936156614
2.7286432160804015,-0.9910102074427916,-0.13378628010448326,0.009641433929621829,-0.017094808373301563
2.758793969849246,-0.9984738782203788,0.055226031104507876,0.008875943696771157,0.006951032812289606
2.7889447236180906,-0.9702107955409862,0.24226227980378331,0.008163805414450673,0.030036142235935336
2.8190954773869343,-0.9072322509454827,0.4206300546137815,0.007501980785947481,0.05137022877714391
2.849246231155779,-0.8117917024210203,0.5839471139413069,0.006887544964644527,0.07024858209225794
2.8793969849246226,-0.6873041426091859,0.7263697512646378,0.0063176875510428864,0.08607452677745032
2.909547738693467,-0.5382239057242902,0.8428018909013496,0.005789713010271197,0.09837737764207198
2.9396984924623117,-0.3698852854165449,0.9290774325277313,0.005301040555345377,0.10682539284173302
2.9698492462311554,-0.18831166648972245,0.9821093199149795,0.004849203540970987,0.1112334139926612
3.0,-7.347880794884119e-16,1.0,0.0044318484119380075,0.11156508007421491
